date,value
2010-07-19,0.21321148825065267
2010-07-20,0.3011604938271605
2010-07-21,0.09378787878787881
2010-07-22,0.08209844559585491
2010-07-23,0.6757107843137251
2010-07-24,0.37514285714285733
2010-07-25,0.24189473684210547
2010-07-26,0.01707446808510638
2010-07-27,0.013315926892950391
2010-07-28,0.1961167512690356
2010-07-29,0.08794936708860757
2010-07-30,0.008749999999999999
2010-07-31,0.09984126984126984
2010-08-01,0.06484126984126984
2010-08-02,0.0798684210526316
2010-08-03,0.03378172588832485
2010-08-04,0.03299741602067183
2010-08-05,0.027289473684210506
2010-08-06,0.013785900783289813
2010-08-07,0.0031707317073170743
2010-08-08,0.12910052910052913
2010-08-09,0.08640826873385017
2010-08-10,0.14650990099009895
2010-08-11,0.07202020202020203
2010-08-12,0.3146782178217822
2010-08-13,0.01229381443298969
2010-08-14,0.1039417989417989
2010-08-15,0.04441416893732966
2010-08-16,0.02144702842377261
2010-08-17,0.018880208333333325
2010-08-18,0.016770025839793277
2010-08-19,0.18958762886597946
2010-08-20,0.11010416666666668
2010-08-21,0.40984496124031006
2010-08-22,0.08863049095607238
2010-08-23,0.004229765013054831
2010-08-24,0.003587786259541985
2010-08-25,0.046287878787878746
2010-08-26,0.0018087855297157628
2010-08-27,7.633587786259542e-05
2010-08-28,0.0
2010-08-29,0.0
2010-08-30,0.0016410256410256412
2010-08-31,0.001796875
2010-09-01,0.16527638190954771
2010-09-02,0.19402499999999998
2010-09-03,0.5479301745635913
2010-09-04,0.1696587926509188
2010-09-05,0.0501092896174863
2010-09-06,0.0536266666666666
2010-09-07,0.14817460317460324
2010-09-08,0.05225974025974026
2010-09-09,0.0076178010471204165
2010-09-10,0.0008051948051948052
2010-09-11,0.11537234042553195
2010-09-12,0.3268298969072166
2010-09-13,0.038533333333333315
2010-09-14,0.0006770833333333334
2010-09-15,0.020859374999999996
2010-09-16,0.5877078085642314
2010-09-17,0.3285316455696202
2010-09-18,0.0681351351351351
2010-09-19,0.1262962962962963
2010-09-20,0.006190476190476189
2010-09-21,0.03862595419847326
2010-09-22,0.21506203473945412
2010-09-23,0.1754731457800512
2010-09-24,0.6260714285714285
2010-09-25,0.07458221024258757
2010-09-26,0.01588555858310624
2010-09-27,0.014946808510638293
2010-09-28,0.18185089974293048
2010-09-29,0.14749360613810736
2010-09-30,0.03191709844559581
2010-10-01,0.01591370558375633
2010-10-02,0.22762162162162147
2010-10-03,0.06289617486338792
2010-10-04,0.00318421052631579
2010-10-05,0.0002544529262086514
2010-10-06,0.0002798982188295165
2010-10-07,0.0
2010-10-08,0.0
2010-10-09,0.0
2010-10-10,0.00021164021164021165
2010-10-11,0.0007712082262210799
2010-10-12,0.007944162436548222
2010-10-13,0.049010152284263954
2010-10-14,0.21302439024390243
2010-10-15,0.06870324189526184
2010-10-16,0.002074468085106383
2010-10-17,0.00021390374331550804
2010-10-18,0.0008571428571428572
2010-10-19,0.0035805626598465487
2010-10-20,0.028781725888324873
2010-10-21,0.13919799498746876
2010-10-22,0.02150793650793647
2010-10-23,0.03831099195710453
2010-10-24,0.22462566844919807
2010-10-25,0.3698969072164948
2010-10-26,0.11705882352941176
2010-10-27,0.28462686567164175
2010-10-28,0.056921119592875304
2010-10-29,0.02928571428571423
2010-10-30,0.0020478723404255324
2010-10-31,0.0037270341207349096
2010-11-01,0.0028753180661577615
2010-11-02,0.0007012987012987013
2010-11-03,0.015829015544041446
2010-11-04,0.0507416879795396
2010-11-05,0.047146529562981966
2010-11-06,0.01063829787234042
2010-11-07,0.00029490616621983916
2010-11-08,7.731958762886597e-05
2010-11-09,0.0
2010-11-10,0.0005597964376590331
2010-11-11,0.0015625000000000003
2010-11-12,0.002987012987012988
2010-11-13,0.024511873350923467
2010-11-14,0.09534883720930232
2010-11-15,0.06278514588859418
2010-11-16,0.04415343915343914
2010-11-17,0.19708010335917314
2010-11-18,0.04753246753246748
2010-11-19,0.006419098143236074
2010-11-20,0.0026301369863013704
2010-11-21,0.012950819672131143
2010-11-22,0.21340369393139844
2010-11-23,0.5484871794871797
2010-11-24,0.026538461538461525
2010-11-25,0.23985875706214668
2010-11-26,0.15257971014492758
2010-11-27,0.030028985507246364
2010-11-28,0.0033524355300859608
2010-11-29,0.01714681440443213
2010-11-30,0.4436040609137051
2010-12-01,0.09948787061994606
2010-12-02,0.09900568181818191
2010-12-03,0.023275362318840552
2010-12-04,0.005535714285714288
2010-12-05,0.030634441087613273
2010-12-06,0.05733727810650886
2010-12-07,0.04718100890207708
2010-12-08,0.02531343283582085
2010-12-09,0.015222551928783367
2010-12-10,0.08345029239766086
2010-12-11,0.03299694189602445
2010-12-12,0.4194578313253009
2010-12-13,0.20786144578313262
2010-12-14,0.022192982456140327
2010-12-15,0.005590778097982712
2010-12-16,0.0020699708454810506
2010-12-17,0.01101190476190476
2010-12-18,0.00918749999999999
2010-12-19,0.01015479876160989
2010-12-20,0.0024316109422492407
2010-12-21,0.009454545454545452
2010-12-22,0.05459940652818984
2010-12-23,0.013180428134556568
2010-12-24,0.0059748427672956
2010-12-25,0.009559748427672958
2010-12-26,0.013773584905660366
2010-12-27,0.0022560975609756105
2010-12-28,0.00012195121951219512
2010-12-29,0.00012307692307692307
2010-12-30,0.02218461538461535
2010-12-31,0.09944444444444445
2011-01-01,0.2934472049689441
2011-01-02,0.027658227848101232
2011-01-03,0.013833865814696466
2011-01-04,0.05357798165137611
2011-01-05,0.02371517027863773
2011-01-06,0.0420440251572326
2011-01-07,0.07444099378881994
2011-01-08,0.11223602484472055
2011-01-09,0.028173374613003083
2011-01-10,0.010092592592592589
2011-01-11,0.022499999999999985
2011-01-12,0.13441717791411043
2011-01-13,0.032738461538461494
2011-01-14,0.06068322981366466
2011-01-15,0.1565064102564103
2011-01-16,0.022275641025641
2011-01-17,0.01980707395498392
2011-01-18,0.18283076923076919
2011-01-19,0.033047619047619
2011-01-20,0.015356037151702764
2011-01-21,0.07583870967741939
2011-01-22,0.03709570957095708
2011-01-23,0.04462046204620454
2011-01-24,0.017774193548387083
2011-01-25,0.025509554140127344
2011-01-26,0.0026282051282051286
2011-01-27,0.01496855345911948
2011-01-28,0.06536977491961422
2011-01-29,0.12610389610389625
2011-01-30,0.01321070234113711
2011-01-31,0.007697368421052628
2011-02-01,0.07506060606060602
2011-02-02,0.44945945945945925
2011-02-03,0.04246200607902732
2011-02-04,0.0033540372670807454
2011-02-05,0.01944983818770226
2011-02-06,0.06926045016077176
2011-02-07,0.05921630094043884
2011-02-08,0.027067901234567867
2011-02-09,0.007678018575851392
2011-02-10,0.011882716049382715
2011-02-11,0.005261538461538463
2011-02-12,0.040815047021943496
2011-02-13,0.020031545741324895
2011-02-14,0.016605504587155956
2011-02-15,0.0009009009009009009
2011-02-16,0.004393939393939396
2011-02-17,0.011933534743202403
2011-02-18,0.009784615384615383
2011-02-19,0.004185303514376998
2011-02-20,0.09244514106583074
2011-02-21,0.5324924012158054
2011-02-22,0.02637223974763405
2011-02-23,0.004523076923076924
2011-02-24,0.07667673716012094
2011-02-25,0.029656249999999967
2011-02-26,0.04772727272727262
2011-02-27,0.09247619047619053
2011-02-28,0.2182018927444794
2011-03-01,0.0006501547987616099
2011-03-02,0.0035646687697160895
2011-03-03,0.0057680250783699065
2011-03-04,0.08965079365079366
2011-03-05,0.5069444444444443
2011-03-06,0.13292763157894746
2011-03-07,0.003333333333333335
2011-03-08,0.016884735202492205
2011-03-09,0.12078787878787876
2011-03-10,0.2922155688622756
2011-03-11,0.06355140186915884
2011-03-12,0.017687296416938104
2011-03-13,0.04042904290429042
2011-03-14,0.0020967741935483874
2011-03-15,0.010411392405063289
2011-03-16,0.06140672782874616
2011-03-17,0.006614420062695924
2011-03-18,0.01993690851735015
2011-03-19,0.001794871794871795
2011-03-20,0.08814102564102563
2011-03-21,0.5302881844380407
2011-03-22,0.05446107784431137
2011-03-23,0.49029325513196453
2011-03-24,0.07339393939393939
2011-03-25,0.0004953560371517027
2011-03-26,0.0007911392405063293
2011-03-27,9.493670886075949e-05
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,3.134796238244514e-05
2011-04-01,0.00023668639053254438
2011-04-02,0.003484848484848486
2011-04-03,0.07723404255319144
2011-04-04,0.46224431818181827
2011-04-05,0.03197058823529407
2011-04-06,0.05484240687679078
2011-04-07,0.16759420289855076
2011-04-08,0.14252873563218388
2011-04-09,0.06590504451038579
2011-04-10,0.24240469208211135
2011-04-11,0.21145205479452048
2011-04-12,0.0054366197183098606
2011-04-13,0.00011331444759206799
2011-04-14,0.0010632183908045978
2011-04-15,0.008168604651162792
2011-04-16,0.26777158774373255
2011-04-17,0.2607932011331442
2011-04-18,0.08294117647058824
2011-04-19,0.1663661971830986
2011-04-20,0.6949184782608695
2011-04-21,0.02841666666666664
2011-04-22,0.08107042253521125
2011-04-23,0.5403333333333334
2011-04-24,0.017026239067055384
2011-04-25,0.031174785100286536
2011-04-26,0.41530927835051545
2011-04-27,0.5905398457583549
2011-04-28,1.0664751958224548
2011-04-29,0.10921409214092154
2011-04-30,0.0031778425655976687
2011-05-01,0.05339031339031339
2011-05-02,0.013407821229050263
2011-05-03,0.008927613941018766
2011-05-04,0.00920765027322404
2011-05-05,0.0014324324324324327
2011-05-06,0.047866323907454954
2011-05-07,0.02594366197183096
2011-05-08,0.012832861189801696
2011-05-09,0.005630252100840337
2011-05-10,0.14659517426273455
2011-05-11,0.13713896457765665
2011-05-12,0.3763589743589748
2011-05-13,0.21676315789473685
2011-05-14,0.44329815303430137
2011-05-15,0.38290237467018484
2011-05-16,0.22322580645161288
2011-05-17,0.017377049180327866
2011-05-18,0.10922680412371139
2011-05-19,0.24313315926892967
2011-05-20,0.08622905027932966
2011-05-21,0.013558823529411759
2011-05-22,0.13287292817679558
2011-05-23,0.32768831168831136
2011-05-24,0.14329700272479556
2011-05-25,0.23973753280839905
2011-05-26,0.8739593908629435
2011-05-27,0.18271739130434786
2011-05-28,0.06562499999999993
2011-05-29,0.15223163841807913
2011-05-30,0.2543454038997215
2011-05-31,0.04838983050847458
2011-06-01,0.049281914893616996
2011-06-02,0.00040322580645161296
2011-06-03,0.003130193905817174
2011-06-04,0.03508474576271185
2011-06-05,0.0005352112676056338
2011-06-06,0.006684350132625995
2011-06-07,0.027612732095490703
2011-06-08,0.04856020942408376
2011-06-09,0.17017587939698497
2011-06-10,0.07191709844559585
2011-06-11,0.3278272251308902
2011-06-12,0.03936813186813184
2011-06-13,0.0036756756756756753
2011-06-14,0.00010610079575596818
2011-06-15,0.020791556728232186
2011-06-16,0.23960199004975116
2011-06-17,0.07125326370757185
2011-06-18,0.003434903047091414
2011-06-19,0.02327777777777777
2011-06-20,0.12776881720430106
2011-06-21,0.20971204188481676
2011-06-22,0.9861194029850749
2011-06-23,0.4952030456852797
2011-06-24,0.2160416666666667
2011-06-25,0.01914285714285712
2011-06-26,0.0008454810495626821
2011-06-27,0.008619718309859152
2011-06-28,0.0713866666666667
2011-06-29,0.0069754768392370535
2011-06-30,0.003286908077994429
2011-07-01,0.07690721649484535
2011-07-02,0.0954891304347826
2011-07-03,0.09419178082191781
2011-07-04,0.008659217877094972
2011-07-05,0.027135135135135133
2011-07-06,0.06522546419098146
2011-07-07,0.002346666666666667
2011-07-08,0.018355437665782494
2011-07-09,0.003405405405405406
2011-07-10,0.01091412742382271
2011-07-11,0.11960629921259842
2011-07-12,0.3238071065989849
2011-07-13,0.002588555858310627
2011-07-14,0.00038461538461538456
2011-07-15,0.008790322580645162
2011-07-16,0.008619718309859154
2011-07-17,0.009832402234636871
2011-07-18,0.20225063938618934
2011-07-19,0.18263020833333343
2011-07-20,0.036876640419947496
2011-07-21,0.013104395604395603
2011-07-22,0.03259358288770051
2011-07-23,0.1207754010695187
2011-07-24,0.11159340659340657
2011-07-25,0.07453296703296705
2011-07-26,0.020607734806629828
2011-07-27,0.11663911845730027
2011-07-28,1.3475124378109449
2011-07-29,0.6952272727272735
2011-07-30,0.018385269121813028
2011-07-31,0.048362068965517244
2011-08-01,0.013504043126684635
2011-08-02,0.07606860158311349
2011-08-03,0.48445273631840763
2011-08-04,0.0059128065395095365
2011-08-05,0.0009604519774011302
2011-08-06,0.039659090909090894
2011-08-07,0.27562162162162157
2011-08-08,0.149245283018868
2011-08-09,0.3955012853470437
2011-08-10,0.09297082228116714
2011-08-11,0.003994565217391306
2011-08-12,0.008032786885245901
2011-08-13,0.33352459016393443
2011-08-14,0.3439189189189189
2011-08-15,0.0699439775910364
2011-08-16,0.005399449035812673
2011-08-17,0.011777777777777776
2011-08-18,0.02946380697050937
2011-08-19,0.03336111111111111
2011-08-20,0.1015669515669516
2011-08-21,0.2485479452054796
2011-08-22,0.03793956043956039
2011-08-23,0.026225895316804408
2011-08-24,0.4038861386138613
2011-08-25,0.08301837270341211
2011-08-26,0.005982905982905983
2011-08-27,0.005917159763313612
2011-08-28,0.00011904761904761905
2011-08-29,0.0005714285714285715
2011-08-30,0.002788732394366197
2011-08-31,0.029128065395095337
2011-09-01,0.01769647696476963
2011-09-02,0.041362397820163425
2011-09-03,0.0923529411764706
2011-09-04,0.2672832369942197
2011-09-05,0.048163265306122395
2011-09-06,0.007354651162790696
2011-09-07,0.028583333333333325
2011-09-08,0.1656873315363882
2011-09-09,0.11150943396226416
2011-09-10,0.21778711484593838
2011-09-11,0.03280898876404493
2011-09-12,0.035730337078651656
2011-09-13,0.06059459459459456
2011-09-14,0.027002652519893894
2011-09-15,0.10511936339522546
2011-09-16,0.006564245810055865
2011-09-17,0.00044817927170868343
2011-09-18,0.011926345609065159
2011-09-19,0.38040920716112564
2011-09-20,0.28571428571428575
2011-09-21,0.039102902374670144
2011-09-22,0.05684073107049613
2011-09-23,0.10938005390835585
2011-09-24,0.13789325842696631
2011-09-25,0.103768115942029
2011-09-26,0.3073224043715848
2011-09-27,0.4109788359788357
2011-09-28,0.14907651715039588
2011-09-29,0.16185676392572954
2011-09-30,0.5514285714285716
2011-10-01,0.13481792717086832
2011-10-02,0.001174785100286533
2011-10-03,0.005457063711911359
2011-10-04,0.0007526881720430109
2011-10-05,2.73224043715847e-05
2011-10-06,2.73224043715847e-05
2011-10-07,0.0001639344262295082
2011-10-08,2.8985507246376814e-05
2011-10-09,0.0
2011-10-10,2.8169014084507043e-05
2011-10-11,0.0017827298050139275
2011-10-12,0.02112021857923497
2011-10-13,0.05658402203856747
2011-10-14,0.4303108808290156
2011-10-15,0.2900852272727273
2011-10-16,0.05848137535816614
2011-10-17,0.03542028985507243
2011-10-18,0.023111111111111103
2011-10-19,0.18991891891891902
2011-10-20,1.1147409326424869
2011-10-21,0.2841978609625669
2011-10-22,0.005994236311239192
2011-10-23,0.010852941176470586
2011-10-24,0.23607894736842108
2011-10-25,0.060380434782608704
2011-10-26,0.23273936170212775
2011-10-27,0.050027548209366356
2011-10-28,0.047994505494505485
2011-10-29,0.08114845938375352
2011-10-30,0.03531609195402294
2011-10-31,0.07527777777777776
2011-11-01,0.005808219178082195
2011-11-02,0.05030303030303029
2011-11-03,0.16976063829787222
2011-11-04,0.0053481894150417845
2011-11-05,8.797653958944282e-05
2011-11-06,0.002144927536231884
2011-11-07,0.002849162011173185
2011-11-08,0.13281501340482585
2011-11-09,0.4429365079365079
2011-11-10,0.3682620320855612
2011-11-11,0.10425414364640888
2011-11-12,0.0023809523809523816
2011-11-13,0.019203539823008847
2011-11-14,0.09919770773638968
2011-11-15,0.13997175141242937
2011-11-16,0.016827195467422094
2011-11-17,0.022181303116147303
2011-11-18,0.01576271186440677
2011-11-19,0.011094674556213017
2011-11-20,0.08745508982035928
2011-11-21,0.00560117302052786
2011-11-22,0.06693641618497109
2011-11-23,0.3879889807162534
2011-11-24,0.0022255192878338284
2011-11-25,0.0006060606060606061
2011-11-26,0.0475076923076923
2011-11-27,0.43904624277456655
2011-11-28,0.21164804469273757
2011-11-29,0.5121917808219176
2011-11-30,0.36259887005649727
2011-12-01,0.02884726224783861
2011-12-02,0.07287749287749291
2011-12-03,0.03481707317073169
2011-12-04,0.31114803625377657
2011-12-05,0.12929824561403513
2011-12-06,0.0610204081632653
2011-12-07,0.004052478134110788
2011-12-08,0.009558823529411765
2011-12-09,0.0426086956521739
2011-12-10,0.010978593272171253
2011-12-11,3.08641975308642e-05
2011-12-12,0.003825301204819278
2011-12-13,0.020467836257309937
2011-12-14,0.1446944444444444
2011-12-15,0.4705070422535208
2011-12-16,0.07987951807228913
2011-12-17,0.012624999999999983
2011-12-18,0.0386874999999999
2011-12-19,0.0022741433021806856
2011-12-20,0.0018787878787878795
2011-12-21,0.02130177514792896
2011-12-22,0.051381381381381284
2011-12-23,0.029218749999999943
2011-12-24,0.037009646302250745
2011-12-25,0.006744186046511627
2011-12-26,0.006321070234113715
2011-12-27,0.0697151898734177
2011-12-28,0.1304388714733542
2011-12-29,0.013333333333333326
2011-12-30,0.08537216828478962
2011-12-31,0.16402515723270444
2012-01-01,0.060702875399360985
2012-01-02,0.15452012383900934
2012-01-03,0.05978527607361966
2012-01-04,0.002365269461077845
2012-01-05,0.0002662721893491124
2012-01-06,0.0002958579881656805
2012-01-07,0.011189024390243895
2012-01-08,0.006222910216718268
2012-01-09,0.00334319526627219
2012-01-10,0.0025146198830409356
2012-01-11,0.003942028985507247
2012-01-12,0.10143266475644701
2012-01-13,0.3524198250728865
2012-01-14,0.07605678233438483
2012-01-15,0.02083591331269347
2012-01-16,0.006544342507645262
2012-01-17,0.21017595307917888
2012-01-18,0.19241176470588248
2012-01-19,0.06662686567164175
2012-01-20,0.05217910447761186
2012-01-21,0.0941896024464832
2012-01-22,0.003271604938271606
2012-01-23,0.396242774566474
2012-01-24,0.11446428571428567
2012-01-25,0.008123167155425217
2012-01-26,0.01715151515151515
2012-01-27,0.1453061224489796
2012-01-28,0.09313069908814582
2012-01-29,0.0697452229299363
2012-01-30,0.06636923076923082
2012-01-31,0.030392749244712972
2012-02-01,0.0021301775147929006
2012-02-02,0.0023214285714285715
2012-02-03,0.0009309309309309311
2012-02-04,9.174311926605505e-05
2012-02-05,0.0
2012-02-06,0.00018292682926829268
2012-02-07,0.0012865497076023395
2012-02-08,0.00023323615160349855
2012-02-09,0.00026865671641791044
2012-02-10,0.033665689149560106
2012-02-11,0.14433846153846158
2012-02-12,0.01091482649842271
2012-02-13,0.0006363636363636365
2012-02-14,0.04252307692307684
2012-02-15,0.0197885196374622
2012-02-16,0.18455621301775135
2012-02-17,0.013768996960486318
2012-02-18,0.05869158878504673
2012-02-19,0.0024137931034482764
2012-02-20,0.0009287925696594427
2012-02-21,0.014647058823529405
2012-02-22,0.06341246290801188
2012-02-23,0.030985074626865654
2012-02-24,0.19282798833819237
2012-02-25,0.17216560509554135
2012-02-26,0.012161290322580641
2012-02-27,0.03357142857142855
2012-02-28,0.0036305732484076445
2012-02-29,0.3505059523809524
2012-03-01,0.2526627218934912
2012-03-02,0.07546268656716416
2012-03-03,0.5244277108433739
2012-03-04,0.08332278481012659
2012-03-05,0.01709876543209874
2012-03-06,0.0016119402985074632
2012-03-07,0.007728613569321533
2012-03-08,0.23813953488372122
2012-03-09,0.03799999999999996
2012-03-10,0.0016875000000000004
2012-03-11,0.005362776025236593
2012-03-12,0.18546783625731003
2012-03-13,0.4155801104972376
2012-03-14,0.0017816091954022991
2012-03-15,0.0180635838150289
2012-03-16,0.10763532763532757
2012-03-17,0.003880597014925374
2012-03-18,0.010352941176470587
2012-03-19,0.00420749279538905
2012-03-20,0.000424929178470255
2012-03-21,0.0017613636363636366
2012-03-22,0.046193181818181814
2012-03-23,0.1630245231607629
2012-03-24,0.3040833333333336
2012-03-25,0.022105263157894708
2012-03-26,0.0008554572271386432
2012-03-27,0.005027932960893856
2012-03-28,0.0028611111111111124
2012-03-29,0.002845070422535212
2012-03-30,0.06206214689265537
2012-03-31,0.2689518413597734
2012-04-01,0.004380403458213259
2012-04-02,0.0036311239193083586
2012-04-03,0.07527173913043483
2012-04-04,0.06928961748633879
2012-04-05,0.00011049723756906077
2012-04-06,0.0001680672268907563
2012-04-07,0.0020689655172413794
2012-04-08,0.053641456582633
2012-04-09,0.0026050420168067237
2012-04-10,0.0037027027027027046
2012-04-11,0.007300275482093661
2012-04-12,8.287292817679558e-05
2012-04-13,0.0004904632152588556
2012-04-14,0.020674157303370758
2012-04-15,0.42481081081081074
2012-04-16,0.35054545454545466
2012-04-17,0.039580052493438295
2012-04-18,0.02997361477572559
2012-04-19,0.06649214659685863
2012-04-20,0.3503957783641162
2012-04-21,0.22120734908136494
2012-04-22,0.0006128133704735375
2012-04-23,0.0035958005249343834
2012-04-24,0.0
2012-04-25,0.007653333333333334
2012-04-26,0.08410447761194027
2012-04-27,0.007255936675461738
2012-04-28,0.012105263157894739
2012-04-29,0.02743801652892561
2012-04-30,0.17640625000000001
2012-05-01,0.23837974683544316
2012-05-02,0.050287206266318496
2012-05-03,0.36943298969072186
2012-05-04,0.6062899262899263
2012-05-05,0.034756756756756706
2012-05-06,0.039814814814814796
2012-05-07,0.3097461928934008
2012-05-08,0.13979539641943736
2012-05-09,0.03309523809523807
2012-05-10,0.04148825065274149
2012-05-11,0.0005066666666666667
2012-05-12,0.02236263736263735
2012-05-13,0.11502590673575129
2012-05-14,0.004846153846153849
2012-05-15,0.011628498727735363
2012-05-16,0.08518610421836223
2012-05-17,0.0011398963730569953
2012-05-18,0.011879895561357701
2012-05-19,0.0038005390835579517
